cik,feature_year,actual_label,predicted_score,risk_tier,scenario_score
0000922224,2021,0,0.08186748875113292,Routine Monitoring,0.09154121898619491
0000922358,2021,0,0.03704183266219295,Routine Monitoring,0.041659150200207384
0000923120,2021,0,0.2568851604370017,Routine Monitoring,0.28091209028020514
0000925528,2021,0,0.12163456750124811,Routine Monitoring,0.13362213733107867
0000926282,2021,1,0.17754253843356685,Routine Monitoring,0.193824209075616
0000926326,2021,0,0.034648508841279325,Routine Monitoring,0.03843841486730916
0000927003,2021,0,0.147846780805549,Routine Monitoring,0.1619413904580773
0000927355,2021,1,0.18062358295054207,Routine Monitoring,0.19712008385393628
0000927653,2021,0,0.023959720303258016,Routine Monitoring,0.02699204296952755
0000928022,2021,0,0.026244317668238405,Routine Monitoring,0.027903531094910776
0000928465,2021,0,0.08925649080058376,Routine Monitoring,0.09970851073235841
0000929008,2021,0,0.06869782405927226,Routine Monitoring,0.07591919606430893
0000930420,2021,0,0.040980584983396955,Routine Monitoring,0.04543050793771066
0000931015,2021,0,0.05880720058171143,Routine Monitoring,0.06506152387851787
0000931148,2021,0,0.002568304041672318,Routine Monitoring,0.002901394215090813
0000931584,2021,1,0.41797336962704684,High Review Priority,0.4443904665353416
0000932696,2021,0,0.07524159760935806,Routine Monitoring,0.08308946684608697
0000933034,2021,0,0.05329887368467609,Routine Monitoring,0.05981677537903396
0000933036,2021,0,0.013762046846475336,Routine Monitoring,0.01530357755226519
0000933974,2021,1,0.17978442872107764,Routine Monitoring,0.19324999006553656
0000935036,2021,0,0.04454744939300086,Routine Monitoring,0.04936474776373125
0000935419,2021,0,0.026242086925988218,Routine Monitoring,0.029140242251395748
0000935494,2021,0,0.05672556678752561,Routine Monitoring,0.06277326761923502
0000935703,2021,0,0.046417014637646074,Routine Monitoring,0.051425603587004244
0000936395,2021,0,0.04348653604640609,Routine Monitoring,0.04819489573100022
0000936468,2021,0,0.012321013106806895,Routine Monitoring,0.013703371825207028
0000937098,2021,0,0.05540301575009249,Routine Monitoring,0.061318881033087344
0000937556,2021,0,0.053702340873114575,Routine Monitoring,0.05944803891098151
0000939767,2021,0,0.03193475246092141,Routine Monitoring,0.03388731795578965
0000939930,2021,0,0.12437211283626548,Routine Monitoring,0.13121047130904523
0000940944,2021,0,0.03849569023740581,Routine Monitoring,0.04268779853218456
0000943452,2021,0,0.04254932748511956,Routine Monitoring,0.047161217204667136
0000943819,2021,0,0.0201329698935678,Routine Monitoring,0.02237193997505479
0000944148,2021,0,0.0494434703885007,Routine Monitoring,0.05475987325560189
0000944809,2021,1,0.22121287588617636,Routine Monitoring,0.24032912434352005
0000945114,2021,0,0.06156032761801471,Routine Monitoring,0.06808627276987163
0000945841,2021,0,0.0316118943467194,Routine Monitoring,0.035081721514056634
0000945983,2021,0,0.19818042026322785,Routine Monitoring,0.21585797787431846
0000946581,2021,0,0.07305600925064042,Routine Monitoring,0.08069580895723896
0000949039,2021,0,0.7935016642341349,High Review Priority,0.8116028171811298
0000949157,2021,0,0.13136935849253095,Routine Monitoring,0.14596248356044608
0000949870,2021,0,0.14915562706989877,Routine Monitoring,0.1633510938527993
0001000228,2021,0,0.03849386446946071,Routine Monitoring,0.04268578276823473
0001000229,2021,0,0.2550136204060318,Routine Monitoring,0.27893120692500867
0001000623,2021,0,0.0737378316975967,Routine Monitoring,0.08144266804791567
0001000694,2021,1,0.3469174181206953,Medium Review Priority,0.34215191684160634
0001000697,2021,0,0.007096986555972831,Routine Monitoring,0.007897921293698106
0001000753,2021,0,0.034620492456188756,Routine Monitoring,0.03894819414275472
0001001233,2021,1,0.9500071822015199,High Review Priority,0.9526211000774437
0001001250,2021,0,0.017080590354672853,Routine Monitoring,0.019259475181203828
0001001385,2021,0,0.1772055602490497,Routine Monitoring,0.19346359721438317
0001001614,2021,0,0.03201914071167021,Routine Monitoring,0.03317774058564588
0001001838,2021,0,0.00844218309140419,Routine Monitoring,0.009057683134290371
0001002047,2021,0,0.02100215931598397,Routine Monitoring,0.023335489201186173
0001002590,2021,0,0.06611279075407293,Routine Monitoring,0.07407509070633528
0001002638,2021,0,0.027723628639373436,Routine Monitoring,0.031217072960578563
0001002910,2021,0,0.05075651963507423,Routine Monitoring,0.056982231076069895
0001003078,2021,0,0.05369448084101578,Routine Monitoring,0.05943939074435433
0001004980,2021,0,0.13191915244504734,Routine Monitoring,0.14656304631243766
0001004989,2021,0,0.1615037429171696,Routine Monitoring,0.17663044262217334
0001005210,2021,0,0.02613515724649294,Routine Monitoring,0.029021855304625394
0001005229,2021,0,0.04693063464740591,Routine Monitoring,0.05199162360671715
0001005284,2021,0,0.01575090731952923,Routine Monitoring,0.017511261051429295
0001005286,2021,1,0.21313872708705692,Routine Monitoring,0.231764886230913
0001005757,2021,0,0.0471663797329438,Routine Monitoring,0.052251397606111395
0001006837,2021,0,0.07268534426896887,Routine Monitoring,0.08028973933526821
0001007587,2021,1,0.25062902786457625,Routine Monitoring,0.2714014183963948
0001008654,2021,1,0.07170527541088605,Routine Monitoring,0.07921589404303135
0001008848,2021,1,0.8896937494422176,High Review Priority,0.9011346904518989
0001009829,2021,0,0.17160783367888063,Routine Monitoring,0.18746931226871644
0001010086,2021,0,0.10118946919105234,Routine Monitoring,0.10210982635249345
0001012019,2021,0,0.02987856070251516,Routine Monitoring,0.03363415371161441
0001012100,2021,0,0.027026063860296684,Routine Monitoring,0.03000813280183857
0001013237,2021,0,0.008963441462534633,Routine Monitoring,0.009972900398929977
0001013462,2021,0,0.024453230882197738,Routine Monitoring,0.027546249118737185
0001013488,2021,0,0.05183872005693424,Routine Monitoring,0.057397120354545736
0001013857,2021,0,0.13088483319060948,Routine Monitoring,0.14363497553642068
0001013871,2021,0,0.03362783495958704,Routine Monitoring,0.03462264928134325
0001013880,2021,0,0.03553486012727772,Routine Monitoring,0.03941775785743859
0001014473,2021,0,0.0015195125714306612,Routine Monitoring,0.0016311269834296826
0001015383,2021,1,0.17343524443720307,Routine Monitoring,0.17914845357488077
0001017480,2021,0,0.017817141934797765,Routine Monitoring,0.019803775884252497
0001018164,2021,0,0.0689959066124377,Routine Monitoring,0.07624604712293388
0001018724,2021,0,0.022467200451429213,Routine Monitoring,0.02531553031133026
0001018840,2021,0,0.04948830917985156,Routine Monitoring,0.05556757010353866
0001018963,2021,0,0.19014549519134843,Routine Monitoring,0.2072916314925668
0001019849,2021,0,0.023195508289097312,Routine Monitoring,0.025766104819428474
0001020214,2021,1,0.7647429325932932,High Review Priority,0.775603340392021
0001020710,2021,0,0.09821006189347746,Routine Monitoring,0.10817336201956426
0001020859,2021,0,0.05438154276865246,Routine Monitoring,0.06019528712035843
0001021162,2021,0,0.341829904795754,Medium Review Priority,0.36984763203993726
0001021561,2021,0,0.08096112546550122,Routine Monitoring,0.08934791627117515
0001021635,2021,0,0.06468154909700137,Routine Monitoring,0.0715131573469919
0001021860,2021,0,0.1523765509510792,Routine Monitoring,0.16681845871059475
0001022408,2021,0,0.1527407741867436,Routine Monitoring,0.16721039240733265
0001022652,2021,1,0.726457013033295,High Review Priority,0.7473364730523028
0001022671,2021,0,0.004422555520446926,Routine Monitoring,0.004701129839702265
0001023024,2021,1,0.30952428485475547,Medium Review Priority,0.33300880117826553
0001023128,2021,0,0.007216234020239336,Routine Monitoring,0.008030517657997968
0001023731,2021,0,0.19619803595900476,Routine Monitoring,0.2137459041797449
0001024305,2021,0,0.07990269894936307,Routine Monitoring,0.08819036823658198
0001024795,2021,0,0.0242638230172936,Routine Monitoring,0.026949546995908374
0001026655,2021,0,0.07609044759384195,Routine Monitoring,0.08401880979252306
0001027838,2021,0,0.23745414890983038,Routine Monitoring,0.257509822950839
0001029142,2021,0,0.006729127366246074,Routine Monitoring,0.006979216170663066
0001031029,2021,1,0.10111321182916734,Routine Monitoring,0.1113346717493492
0001031203,2021,0,0.009238762568127369,Routine Monitoring,0.010427917707161685
0001031296,2021,0,0.06554545158564408,Routine Monitoring,0.07344479755764995
0001031308,2021,0,0.03486837132307923,Routine Monitoring,0.03699345079503101
0001032220,2021,0,0.027166365924995068,Routine Monitoring,0.030163435933412718
0001032975,2021,0,0.12269711691808066,Routine Monitoring,0.13477333757670498
0001034670,2021,0,0.03806169998485038,Routine Monitoring,0.04280049500579423
0001034842,2021,1,0.2628878052010833,Routine Monitoring,0.27785943543914765
0001035002,2021,0,0.009065766364971757,Routine Monitoring,0.00977373802546642
0001035267,2021,0,0.010438297289874875,Routine Monitoring,0.01161190770291671
0001035983,2021,0,0.06818374330449616,Routine Monitoring,0.07535544873586429
0001036044,2021,1,0.31487986611141916,Medium Review Priority,0.3228598246923315
0001037038,2021,0,0.024002160224888342,Routine Monitoring,0.02665971251256979
0001037676,2021,0,0.06049596947607305,Routine Monitoring,0.06691712879983436
0001037868,2021,0,0.017610519047087613,Routine Monitoring,0.019574573436012977
0001038074,2021,0,0.20004837077815465,Routine Monitoring,0.21784727914175836
0001038133,2021,1,0.31771460718932554,Medium Review Priority,0.34151318759446553
0001039065,2021,0,0.05380278070398459,Routine Monitoring,0.0595585486069391
0001039399,2021,0,0.04705043917002725,Routine Monitoring,0.052123641240047355
0001039684,2021,0,0.015998696660283838,Routine Monitoring,0.017238662091923502
0001040130,2021,0,0.20435094000301698,Routine Monitoring,0.22242622007560686
0001041061,2021,0,0.0028319580254925585,Routine Monitoring,0.0031991325116599977
0001041803,2021,0,0.07624588662235396,Routine Monitoring,0.08418896919211397
0001041859,2021,1,0.03075049480330847,Routine Monitoring,0.034129104126696015
0001042893,2021,0,0.4443453740033074,High Review Priority,0.4710801949788045
0001043337,2021,0,0.23198134420581373,Routine Monitoring,0.25447663421538763
0001043509,2021,0,0.04392869808499195,Routine Monitoring,0.049360469413878456
0001043604,2021,0,0.041043087709792904,Routine Monitoring,0.045499475595668935
0001044777,2021,1,0.30090995055230674,Medium Review Priority,0.3240476110606889
0001045742,2021,0,0.0472563616551936,Routine Monitoring,0.050097246964871264
0001045810,2021,0,0.003600915177388196,Routine Monitoring,0.004008891670524744
0001046102,2021,0,0.0363379933761391,Routine Monitoring,0.04030498213276392
0001046257,2021,0,0.05940363254370248,Routine Monitoring,0.06571695914014748
0001047127,2021,0,0.016333695691973585,Routine Monitoring,0.01815798142681183
0001047862,2021,0,0.05660696742845145,Routine Monitoring,0.06350227893070305
0001048268,2021,0,0.08747977112542717,Routine Monitoring,0.09647094812814773
0001048477,2021,0,0.11622827062578518,Routine Monitoring,0.1277605273120561
0001048695,2021,0,0.025091082463397387,Routine Monitoring,0.028262443325995337
0001049502,2021,0,0.02824241552709683,Routine Monitoring,0.03135437225105035
0001049521,2021,0,0.08122915694319797,Routine Monitoring,0.08964100503935599
0001049606,2021,0,0.1379408992999994,Routine Monitoring,0.15313532697005056
0001050377,2021,0,0.08901685977756105,Routine Monitoring,0.09814902659266932
0001050446,2021,0,0.6385969662448614,High Review Priority,0.6530082797177309
0001050797,2021,0,0.03593166468691292,Routine Monitoring,0.039856129503275294
0001050825,2021,0,0.17742652520464602,Routine Monitoring,0.19370006241697163
0001050915,2021,0,0.04995625280501182,Routine Monitoring,0.05532458344352955
0001051627,2021,0,0.18650870141641251,Routine Monitoring,0.1921477804871797
0001054905,2021,0,0.05947066239797357,Routine Monitoring,0.06669014219154357
0001056285,2021,1,0.36048521124365546,Medium Review Priority,0.38567655479865576
0001056358,2021,1,0.07730768483293213,Routine Monitoring,0.08535116216605043
0001056696,2021,0,0.007051403072729584,Routine Monitoring,0.007961277463139025
0001056903,2021,0,0.09658857354388577,Routine Monitoring,0.10779756231816257
0001057060,2021,0,0.006457790340196441,Routine Monitoring,0.007187110361386542
0001057352,2021,0,0.06362341693136035,Routine Monitoring,0.07035167234870122
0001058090,2021,0,0.013854377833533155,Routine Monitoring,0.015406089269725708
0001058290,2021,0,0.017423942330104355,Routine Monitoring,0.01936759854688001
0001059556,2021,0,0.007400392453715188,Routine Monitoring,0.00823528424832747
0001060391,2021,0,0.04332396651544417,Routine Monitoring,0.048684770617690235
0001060736,2021,1,0.8934153752238423,High Review Priority,0.9010173325943894
0001060822,2021,0,0.05293228344963807,Routine Monitoring,0.05860069391578934
0001061219,2021,0,0.017840477371961375,Routine Monitoring,0.02011431349327298
0001062231,2021,0,0.040312738901142,Routine Monitoring,0.044693522657067754
0001064728,2021,0,0.15626041931751283,Routine Monitoring,0.17192796944987665
0001065059,2021,0,0.16857468610330748,Routine Monitoring,0.18421815926120835
0001065088,2021,0,0.014987022487926504,Routine Monitoring,0.016663448263347466
0001065696,2021,0,0.025671129574549322,Routine Monitoring,0.02891363053570675
0001065837,2021,0,0.05157992241802722,Routine Monitoring,0.05711224465755986
0001066605,2021,0,0.00927854609093828,Routine Monitoring,0.010323122326113708
0001067294,2021,0,0.029872374940610503,Routine Monitoring,0.03362721737997507
0001067701,2021,0,0.006168994671454455,Routine Monitoring,0.006865924521851572
0001068148,2021,0,0.18386247788074123,Routine Monitoring,0.20292453756313958
0001069183,2021,0,0.16563153304244865,Routine Monitoring,0.18106136407632945
0001069202,2021,0,0.007545834224358925,Routine Monitoring,0.008396995549022176
0001069258,2021,1,0.15369823749803352,Routine Monitoring,0.16824054822448933
0001069878,2021,0,0.008497311695578701,Routine Monitoring,0.00945477611808374
0001069899,2021,0,0.09561701170163714,Routine Monitoring,0.10534798096938729
0001070081,2021,1,0.7837410735804758,High Review Priority,0.8014431521896571
0001070235,2021,1,0.42232664292846284,High Review Priority,0.45042983303745565
0001070494,2021,1,0.8788277787745256,High Review Priority,0.8898404509968177
0001076930,2021,0,0.04812049164705728,Routine Monitoring,0.05330261826102477
0001077688,2021,1,0.15827167470105735,Routine Monitoring,0.17315816867233627
0001078075,2021,0,0.05138031697424644,Routine Monitoring,0.05689251433834751
0001078207,2021,1,0.8017700034651487,High Review Priority,0.8183383736681675
0001078271,2021,0,0.04582278866467247,Routine Monitoring,0.05147615392460269
0001081316,2021,0,0.036659283490679734,Routine Monitoring,0.040659867302763546
0001082554,2021,0,0.03632274074227516,Routine Monitoring,0.04028813399555734
0001084765,2021,0,0.12210905776891762,Routine Monitoring,0.13413624928034001
0001084869,2021,0,0.02743601653312094,Routine Monitoring,0.030461903651113703
0001085869,2021,0,0.04150045125702235,Routine Monitoring,0.046004116559341904
0001086222,2021,0,0.012677452493281859,Routine Monitoring,0.014099231132214172
0001086600,2021,0,0.039644176451570104,Routine Monitoring,0.043955635192196744
0001088856,2021,0,0.00828686176331252,Routine Monitoring,0.009220833530215062
0001089063,2021,0,0.0165297328391141,Routine Monitoring,0.018639680122316853
0001089819,2021,0,0.0893922730925958,Routine Monitoring,0.09855878651403763
0001090872,2021,0,0.01908832668670639,Routine Monitoring,0.02121363801205
0001091883,2021,0,0.18677611363711127,Routine Monitoring,0.20606397689905606
0001092699,2021,0,0.030814326570459447,Routine Monitoring,0.0341997017364589
0001092796,2021,0,0.004639923794938426,Routine Monitoring,0.005165007678354854
0001093557,2021,0,0.05289681504920119,Routine Monitoring,0.058561662139574526
0001093691,2021,1,0.7138628628534706,High Review Priority,0.7108829945310359
0001094285,2021,0,0.02142628247568974,Routine Monitoring,0.023805586461437704
0001095315,2021,1,0.7104014727719806,High Review Priority,0.7320544301944296
0001095565,2021,0,0.07842241444322626,Routine Monitoring,0.08772796022030827
0001096056,2021,0,0.07454331130461826,Routine Monitoring,0.08232483149985019
0001096752,2021,0,0.06177050512098556,Routine Monitoring,0.06873577684133572
0001097149,2021,0,0.006644173751723245,Routine Monitoring,0.007394386597092976
0001097864,2021,0,0.009535966577628601,Routine Monitoring,0.010609212804319833
0001099590,2021,0,0.027129963549129,Routine Monitoring,0.030123141898048017
0001099800,2021,0,0.008934245008170581,Routine Monitoring,0.009940448833119972
0001101302,2021,0,0.028062796109464983,Routine Monitoring,0.031597589863927834
0001101396,2021,0,0.0903533433075247,Routine Monitoring,0.0996076272936101
0001101680,2021,1,0.3471188574473792,Medium Review Priority,0.37191935566464157
0001102993,2021,1,0.26293780935785954,Routine Monitoring,0.2843432704674059
0001103982,2021,0,0.026789775089694184,Routine Monitoring,0.02974656891566526
0001104485,2021,0,0.11809037138808665,Routine Monitoring,0.13052281987315348
0001104506,2021,1,0.9410579984010662,High Review Priority,0.9441123052361736
0001104657,2021,0,0.06826094282907609,Routine Monitoring,0.07646077389739298
0001107843,2021,0,0.011952030967114252,Routine Monitoring,0.013293548846815587
0001108426,2021,0,0.06282571111392869,Routine Monitoring,0.06947586724646994
0001108524,2021,0,0.026734441369462847,Routine Monitoring,0.02968531428416595
0001109354,2021,0,0.04840221329121114,Routine Monitoring,0.05435568526421632
0001109357,2021,0,0.08535487177775772,Routine Monitoring,0.09415018483637559
0001110611,2021,1,0.28800858997040474,Medium Review Priority,0.29560137499793526
0001110803,2021,0,0.05016041564802904,Routine Monitoring,0.05631734789387945
0001111711,2021,0,0.05957585455417659,Routine Monitoring,0.06680719715518439
0001111928,2021,0,0.02480180858008327,Routine Monitoring,0.0275454002408579
0001113232,2021,0,0.026959109132519903,Routine Monitoring,0.029934017546848102
0001114483,2021,0,0.04260130477784216,Routine Monitoring,0.047218550436338456
0001114995,2021,0,0.22715166866681363,Routine Monitoring,0.24661860508260555
0001115128,2021,1,0.15839695864409054,Routine Monitoring,0.17329281038212319
0001116132,2021,0,0.023055465335764927,Routine Monitoring,0.025610948801812274
0001116463,2021,1,0.38419612630773836,Medium Review Priority,0.40998218089082605
0001116942,2021,0,0.06202020515013141,Routine Monitoring,0.06952630907167598
0001117297,2021,0,0.07680395452302138,Routine Monitoring,0.08479983802712096
0001118417,2021,0,0.182929199548369,Routine Monitoring,0.19958498240845363
0001120370,2021,0,0.6943649621705031,High Review Priority,0.7196821694833573
0001121142,2021,0,0.052249150156946235,Routine Monitoring,0.0578488737513712
0001121484,2021,0,0.3089862251766342,Medium Review Priority,0.33390680303421066
0001121788,2021,0,0.021874550452619868,Routine Monitoring,0.02464964038200023
0001122904,2021,1,0.24820086391201088,Routine Monitoring,0.26884420568419465
0001122976,2021,0,0.04873540984884498,Routine Monitoring,0.05472750800604946
0001123360,2021,0,0.03163052189115019,Routine Monitoring,0.03510231956617853
0001123494,2021,0,0.19116126845576378,Routine Monitoring,0.20837543319935975
0001124198,2021,0,0.2257583467626292,Routine Monitoring,0.24906967571434574
0001124524,2021,1,0.2290248498821249,Routine Monitoring,0.23557714475958189
0001124610,2021,0,0.011160995220954999,Routine Monitoring,0.0124148414116309
0001124796,2021,1,0.38609709765412453,Medium Review Priority,0.4119253934576819
0001124941,2021,0,0.10856316309726705,Routine Monitoring,0.119437665195019
0001128928,2021,0,0.05867903446271125,Routine Monitoring,0.06580913822842226
0001129155,2021,0,0.1622086841214153,Routine Monitoring,0.17738744168623677
0001130310,2021,0,0.06715495833101552,Routine Monitoring,0.07523266063240344
0001130464,2021,0,0.1101538818781359,Routine Monitoring,0.1227232573298875
0001130713,2021,1,0.22641692080748288,Routine Monitoring,0.24584091915935524
0001131554,2021,0,0.240632629437853,Routine Monitoring,0.260864922992414
0001132105,2021,0,0.2994230554094716,Medium Review Priority,0.32249912737000913
0001133062,2021,0,0.21978074609870782,Routine Monitoring,0.22614614692504204
0001133421,2021,0,0.03394365888582785,Routine Monitoring,0.0376594750275659
0001136294,2021,1,0.29281066627123603,Medium Review Priority,0.31560670706833177
0001136352,2021,0,0.034237676616297424,Routine Monitoring,0.0363257646599626
0001136869,2021,0,0.03677358717778211,Routine Monitoring,0.04078611669533397
0001136893,2021,0,0.027784343793070432,Routine Monitoring,0.030847429044886496
0001137091,2021,0,0.47529936707777304,High Review Priority,0.5022133086465346
0001137789,2021,0,0.01361297206437604,Routine Monitoring,0.015138060736774267
0001138639,2021,1,0.17591580023885592,Routine Monitoring,0.1943501762272431
0001138723,2021,0,0.10706075840249772,Routine Monitoring,0.11780465611020098
0001140859,2021,0,0.031665228473347594,Routine Monitoring,0.03563714740049851
0001141103,2021,0,0.10591771608239202,Routine Monitoring,0.11187103182089585
0001141391,2021,0,0.0015727348093081005,Routine Monitoring,0.0016639174875975337
0001142750,2021,0,0.01736046186372589,Routine Monitoring,0.01929717585051287
0001144215,2021,0,0.03527664291795393,Routine Monitoring,0.03913247004786831
0001144980,2021,0,0.015471193899620575,Routine Monitoring,0.017448420587097047
0001145197,2021,0,0.2102332509853704,Routine Monitoring,0.22867929263762032
0001145986,2021,1,0.66179666022325,High Review Priority,0.6854747607711773
0001156174,2021,0,0.0037704276317759317,Routine Monitoring,0.004258758728562958
0001156388,2021,1,0.040530919850104666,Routine Monitoring,0.04493430318920935
0001157762,2021,0,0.12803661127720636,Routine Monitoring,0.1405541651835595
0001158114,2021,1,0.46702355821278385,High Review Priority,0.4939100001074045
0001158172,2021,0,0.2711861778911283,Routine Monitoring,0.2929961990419619
0001158449,2021,0,0.035485760365205656,Routine Monitoring,0.039363511931161874
0001158895,2021,0,0.055406911213651,Routine Monitoring,0.06132316544578915
0001159036,2021,0,0.007429395096293251,Routine Monitoring,0.007971648747367388
0001159167,2021,1,0.23419108765448046,Routine Monitoring,0.2540629838783062
0001160791,2021,0,0.12661733975432923,Routine Monitoring,0.1307366237121518
0001162461,2021,1,0.16995940000443474,Routine Monitoring,0.1857026715778105
0001163302,2021,0,0.002807262002839616,Routine Monitoring,0.0029680597412946493
0001163609,2021,0,0.07184866673194995,Routine Monitoring,0.08044226390850093
0001164863,2021,0,0.07625720298432406,Routine Monitoring,0.08420135700207605
0001166388,2021,0,0.12481158857473162,Routine Monitoring,0.13706340790838456
0001169445,2021,0,0.051536982298943886,Routine Monitoring,0.057064976012346336
0001169561,2021,0,0.03227243491735057,Routine Monitoring,0.036317662031535324
0001171759,2021,0,0.07409563122874416,Routine Monitoring,0.0818345508545994
0001173489,2021,0,0.09800827279881845,Routine Monitoring,0.10492655572747928
0001173514,2021,0,0.30498281319855736,Medium Review Priority,0.3282865827684239
0001175454,2021,0,0.009272512264081595,Routine Monitoring,0.010465965562111924
0001176334,2021,0,0.047447625552998425,Routine Monitoring,0.052561291989374564
0001177394,2021,0,0.044810548214205846,Routine Monitoring,0.04965481911649375
0001177609,2021,0,0.021454339182245395,Routine Monitoring,0.023836682863054695
0001178670,2021,1,0.9652631895975273,High Review Priority,0.9688982719634024
0001178879,2021,1,0.9539699030498535,High Review Priority,0.958476001049529
0001180145,2021,1,0.30916606699232224,Medium Review Priority,0.3326364977708121
0001180262,2021,0,0.02447404052823472,Routine Monitoring,0.02718238492317505
0001185348,2021,0,0.04022360910136781,Routine Monitoring,0.04459515720616741
0001192448,2021,1,0.20381849046902395,Routine Monitoring,0.221859806629942
0001193311,2021,0,0.05693059704264152,Routine Monitoring,0.06299869693059144
0001195734,2021,0,0.18075159503232016,Routine Monitoring,0.19725697278114585
0001206264,2021,0,0.01483148554330708,Routine Monitoring,0.01649080446470597
0001210677,2021,0,0.06792714200944888,Routine Monitoring,0.07029070770185061
0001210708,2021,0,0.17839704865581038,Routine Monitoring,0.1875695572424023
0001219601,2021,0,0.04840984594827255,Routine Monitoring,0.054364203104023213
0001223389,2021,1,0.04242493239779822,Routine Monitoring,0.047024001232295276
0001232524,2021,0,0.04191967125537064,Routine Monitoring,0.047115268915028305
0001235468,2021,0,0.020354030900063682,Routine Monitoring,0.022617017542840692
0001237831,2021,0,0.03220138718011312,Routine Monitoring,0.03573353144662309
0001254699,2021,1,0.041713285433726086,Routine Monitoring,0.04623893346824941
0001257640,2021,0,0.05282621504472211,Routine Monitoring,0.059289935443863864
0001260221,2021,0,0.031121268547215555,Routine Monitoring,0.034539163733783296
0001261333,2021,0,0.02425778870601688,Routine Monitoring,0.026942863199722795
0001262039,2021,0,0.005874218174220789,Routine Monitoring,0.006538065319420943
0001262823,2021,0,0.009490148464676702,Routine Monitoring,0.010558292961719345
0001262976,2021,0,0.04115555558617025,Routine Monitoring,0.045623574060018914
0001267565,2021,0,0.07970299047807283,Routine Monitoring,0.08797192611281025
0001270073,2021,1,0.6796223619468481,High Review Priority,0.702724332476856
0001273931,2021,0,0.06869402196587317,Routine Monitoring,0.075915026881698
0001274494,2021,1,0.059202159960679276,Routine Monitoring,0.06549556533432294
0001275014,2021,0,0.03745539772064722,Routine Monitoring,0.0415391143176965
0001275158,2021,0,0.0555172624109017,Routine Monitoring,0.06144453327742938
0001275187,2021,1,0.31208290727626925,Medium Review Priority,0.33566717953467856
0001276187,2021,0,0.015274030563737708,Routine Monitoring,0.0164587707939194
0001278027,2021,0,0.09994850284698503,Routine Monitoring,0.11006664013852978
0001280058,2021,0,0.05406567874945215,Routine Monitoring,0.05984779232007445
0001280263,2021,0,0.10599807787718611,Routine Monitoring,0.11664926350131638
0001280452,2021,0,0.013734848583383781,Routine Monitoring,0.015273379905718431
0001282637,2021,0,0.05152133557424633,Routine Monitoring,0.057047751924602645
0001282648,2021,0,0.11756394725711614,Routine Monitoring,0.12639277877357136
0001285785,2021,0,0.022599417191350408,Routine Monitoring,0.024338312363340643
0001286139,2021,0,0.15137785060370682,Routine Monitoring,0.15615864759060494
0001286681,2021,0,0.0039471504036867515,Routine Monitoring,0.004458267516345068
0001287213,2021,0,0.062402651343904346,Routine Monitoring,0.06995158960463449
0001288403,2021,0,0.0369738729463635,Routine Monitoring,0.03977379157981324
0001288469,2021,0,0.021511897282776454,Routine Monitoring,0.023900476252988963
0001288847,2021,0,0.11981340645162751,Routine Monitoring,0.13164839427806066
0001289308,2021,0,0.10877090589131146,Routine Monitoring,0.11966342372876257
0001289460,2021,0,0.012661411472733176,Routine Monitoring,0.014081416766040149
0001290677,2021,0,0.06790686088816056,Routine Monitoring,0.07505178893575165
0001290900,2021,0,0.17588905864660273,Routine Monitoring,0.19205450410865219
0001294133,2021,1,0.18758955269533728,Routine Monitoring,0.20456342735579258
0001295947,2021,0,0.027134807923178517,Routine Monitoring,0.03012850418754717
0001296445,2021,0,0.08169962496548258,Routine Monitoring,0.09015541259064577
0001297184,2021,0,0.045133602725082184,Routine Monitoring,0.050010969106897576
0001297989,2021,0,0.027281457071875827,Routine Monitoring,0.030290828911527262
0001299130,2021,1,0.7525946599891219,High Review Priority,0.7498768210330232
0001300699,2021,1,0.9709768799280595,High Review Priority,0.9727007973301515
0001301787,2021,0,0.034601086460334995,Routine Monitoring,0.03838601161487235
0001302028,2021,0,0.10164511692709124,Routine Monitoring,0.11191365225468455
0001305168,2021,0,0.07369930052979329,Routine Monitoring,0.08140046459048347
0001306830,2021,0,0.008462040086189114,Routine Monitoring,0.009552184298267232
0001307954,2021,0,0.022298458785370047,Routine Monitoring,0.02477216274425322
0001309108,2021,0,0.041037746811437015,Routine Monitoring,0.04549358230287648
0001309402,2021,0,0.08976763759270416,Routine Monitoring,0.09896845851750222
0001313275,2021,0,0.12215428770797844,Routine Monitoring,0.13418525322799146
0001314727,2021,0,0.02340712260561312,Routine Monitoring,0.026000546638303142
0001315098,2021,0,0.08826814166295534,Routine Monitoring,0.09127017788125326
0001315257,2021,0,0.07580515841894081,Routine Monitoring,0.08370648766767008
0001316835,2021,0,0.0045841252962594645,Routine Monitoring,0.004723937813369892
0001317630,2021,0,0.02593915128868457,Routine Monitoring,0.02740425444872267
0001317945,2021,0,0.016338204320437616,Routine Monitoring,0.018162984319102522
0001318008,2021,1,0.03152149787595369,Routine Monitoring,0.03498176125181459
0001318220,2021,0,0.05344899506093448,Routine Monitoring,0.0591692820835586
0001318484,2021,0,0.03188281776686978,Routine Monitoring,0.03538129589813181
0001318605,2021,0,0.0069967001610161525,Routine Monitoring,0.007786405772113664
0001319947,2021,0,0.03407346514614331,Routine Monitoring,0.03780293514320381
0001320461,2021,1,0.27324852435163016,Medium Review Priority,0.29515723694736196
0001320695,2021,1,0.08281354068191289,Routine Monitoring,0.09137314540069338
0001320854,2021,0,0.5058140777675,High Review Priority,0.5227795819268939
